ano_dados;id_votacao;sigla_bancada;orientacao;sigla_orgao;descricao
2023;2400068-23;BLUNIPPFDRPSDBCID...;Nao;PLEN;"Rejeitado o Recurso nº 33/2023, contra a apreciação conclusiva das comissões sobre o Projeto de Lei nº 3.905, de 2021. Sim: 171; não: 262; total: 433."
2023;2400068-23;MINORIA;Sim;PLEN;"Rejeitado o Recurso nº 33/2023, contra a apreciação conclusiva das comissões sobre o Projeto de Lei nº 3.905, de 2021. Sim: 171; não: 262; total: 433."
2023;2400068-23;MAIORIA;Nao;PLEN;"Rejeitado o Recurso nº 33/2023, contra a apreciação conclusiva das comissões sobre o Projeto de Lei nº 3.905, de 2021. Sim: 171; não: 262; total: 433."
2023;2400068-23;FDRPT-PCDOB-PV;Nao;PLEN;"Rejeitado o Recurso nº 33/2023, contra a apreciação conclusiva das comissões sobre o Projeto de Lei nº 3.905, de 2021. Sim: 171; não: 262; total: 433."
2023;2400068-20;BLUNIPPFDRPSDBCID...;Nao;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;BLMDBPSDREPPODE;Liberado;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;OPOSICAO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;FDRPT-PCDOB-PV;Nao;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;PL;Sim;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;NOVO;Sim;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2400068-20;MINORIA;Sim;PLEN;"Rejeitado o Requerimento. Sim: 155; não: 259; abstenção: 1; total: 415"
2023;2407521-8;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;GOVERNO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;MAIORIA;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;PL;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;MINORIA;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;NOVO;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;BLMDBPSDREPPODE;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;FDRPSOL-REDE;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;OPOSICAO;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2407521-8;FDRPT-PCDOB-PV;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 371; não: 60; total: 431."
2023;2360062-8;MAIORIA;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;FDRPSOL-REDE;;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;PL;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;MINORIA;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;BLMDBPSDREPPODE;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;GOVERNO;Liberado;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;OPOSICAO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;FDRPT-PCDOB-PV;Nao;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2360062-8;NOVO;Sim;PLEN;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 304; não: 141; total: 445."
2023;2076754-115;FDRPT-PCDOB-PV;Obstrucao;CPASF;"Rejeitado o Requerimento de Retirada de Pauta,apresentado pela Deputada Érika Kokay. Resultado: 2 votos ""Sim"", 10 votos ""Não"". Quórum de votação: 12 votos."
2023;2076754-115;MAIORIA;Obstrucao;CPASF;"Rejeitado o Requerimento de Retirada de Pauta,apresentado pela Deputada Érika Kokay. Resultado: 2 votos ""Sim"", 10 votos ""Não"". Quórum de votação: 12 votos."
2023;2076754-115;GOVERNO;Obstrucao;CPASF;"Rejeitado o Requerimento de Retirada de Pauta,apresentado pela Deputada Érika Kokay. Resultado: 2 votos ""Sim"", 10 votos ""Não"". Quórum de votação: 12 votos."
2023;2076754-115;REPUBLICANOS;Nao;CPASF;"Rejeitado o Requerimento de Retirada de Pauta,apresentado pela Deputada Érika Kokay. Resultado: 2 votos ""Sim"", 10 votos ""Não"". Quórum de votação: 12 votos."
2023;259094-199;NOVO;Nao;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;GOVERNO;Sim;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;PL;Nao;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;MINORIA;Nao;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;MAIORIA;Sim;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;FDRPSOL-REDE;;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;OPOSICAO;Nao;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;FDRPT-PCDOB-PV;Sim;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-199;BLMDBPSDREPPODE;Sim;PLEN;"Suprimido o texto. Sim: 293; não: 198; abstenção: 1; total: 492."
2023;259094-193;FDRPT-PCDOB-PV;Sim;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;PL;Nao;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;BLMDBPSDREPPODE;Sim;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;FDRPSOL-REDE;;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;GOVERNO;Sim;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;MAIORIA;Sim;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;OPOSICAO;Nao;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;MINORIA;Nao;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;NOVO;Nao;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-193;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Mantido o texto. Sim: 333; não: 154; total: 487."
2023;259094-190;MAIORIA;Sim;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;FDRPSOL-REDE;;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;PL;Nao;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;BLMDBPSDREPPODE;Sim;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;MINORIA;Nao;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;FDRPT-PCDOB-PV;Sim;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;GOVERNO;Sim;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;NOVO;Obstrucao;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-190;OPOSICAO;Nao;PLEN;"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 365; não: 118; abstenção: 1; total: 484."
2023;259094-187;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;OPOSICAO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;BLUNIPPFDRPSDBCID...;Nao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;FDRPSOL-REDE;;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;BLMDBPSDREPPODE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;MINORIA;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;FDRPT-PCDOB-PV;Nao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;PL;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;NOVO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-187;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 49; não: 323; abstenção: 1; total: 373."
2023;259094-181;FDRPT-PCDOB-PV;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;MAIORIA;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;BLMDBPSDREPPODE;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;GOVERNO;;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;FDRPSOL-REDE;;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;PL;Obstrucao;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;MINORIA;Liberado;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;OPOSICAO;;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-181;NOVO;Obstrucao;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;FDRPT-PCDOB-PV;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;PL;Obstrucao;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;NOVO;Obstrucao;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;BLMDBPSDREPPODE;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;FDRPSOL-REDE;;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;OPOSICAO;;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;GOVERNO;;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;MINORIA;Liberado;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;2414224-6;MAIORIA;Sim;PLEN;"Aprovado o Requerimento nº 4.314/2023, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 45, de 2019. Sim: 309; não: 33; abstenção: 1; total: 343."
2023;259094-179;NOVO;Nao;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;MINORIA;Liberado;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;PL;Liberado;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;BLMDBPSDREPPODE;Nao;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;GOVERNO;Liberado;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;FDRPSOL-REDE;;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;OPOSICAO;Liberado;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;MAIORIA;Liberado;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-179;FDRPT-PCDOB-PV;Sim;PLEN;"Suprimido o texto. Sim: 299; não: 192; abstenção: 2; total: 493."
2023;259094-176;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;FDRPT-PCDOB-PV;Sim;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;MAIORIA;Sim;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;NOVO;Nao;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;BLMDBPSDREPPODE;Liberado;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;MINORIA;Liberado;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;PL;Liberado;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;FDRPSOL-REDE;Sim;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;GOVERNO;Sim;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-176;OPOSICAO;Liberado;PLEN;"Mantido o texto. Sim: 341; não: 153; abstenção: 4; total: 498."
2023;259094-172;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;PL;Liberado;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;MAIORIA;Sim;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;OPOSICAO;Liberado;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;FDRPT-PCDOB-PV;Sim;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;NOVO;Nao;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;FDRPSOL-REDE;;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;BLMDBPSDREPPODE;Nao;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;MINORIA;Liberado;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-172;GOVERNO;Sim;PLEN;"Suprimido o texto. Sim: 285; não: 192; abstenção: 2; total: 479."
2023;259094-166;OPOSICAO;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;GOVERNO;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;FDRPT-PCDOB-PV;Sim;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;MAIORIA;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;BLMDBPSDREPPODE;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;BLUNIPPFDRPSDBCID...;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;FDRPSOL-REDE;;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;NOVO;Nao;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;MINORIA;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-166;PL;Liberado;PLEN;"Mantido o texto. Sim: 324; não: 142; abstenção: 3; total: 469."
2023;259094-151;MINORIA;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
2023;259094-151;FDRPSOL-REDE;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
2023;259094-151;NOVO;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
2023;259094-151;MAIORIA;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
2023;259094-151;GOVERNO;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
2023;259094-151;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
2023;259094-151;BLMDBPSDREPPODE;Sim;PLEN;"Mantido o texto. Sim: 437; não: 10; total: 447."
