Q9 - Vies ideologico dos deputados (direita / esquerda / centro)

Q9.1 - Catalogo de partidos por ideologia
 ideologia |                                  partidos                                  | qtd_partidos 
-----------+----------------------------------------------------------------------------+--------------
 centro    | AVANTE, CIDADANIA, MDB, MISSAO, PODE, PRD, PSD, PSDB, SOLIDARIEDADE, UNIAO |           10
 direita   | NOVO, PL, PP, REPUBLICANOS                                                 |            4
 esquerda  | PCDOB, PDT, PSB, PSOL, PT, PV, REDE                                        |            7
(3 rows)


Q9.1 - Lista completa partidos x ideologia
 sigla_partido | ideologia 
---------------+-----------
 AVANTE        | centro
 CIDADANIA     | centro
 MDB           | centro
 MISSAO        | centro
 PODE          | centro
 PRD           | centro
 PSD           | centro
 PSDB          | centro
 SOLIDARIEDADE | centro
 UNIAO         | centro
 NOVO          | direita
 PL            | direita
 PP            | direita
 REPUBLICANOS  | direita
 PCDOB         | esquerda
 PDT           | esquerda
 PSB           | esquerda
 PSOL          | esquerda
 PT            | esquerda
 PV            | esquerda
 REDE          | esquerda
(21 rows)


Q9.2 - Correlacao ideologia x proposicao (pct de Sim por campo)
 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia | votos_sim | votos_nao | outros | total_votos | pct_sim 
      2024 | 2416733-42  | REQ 801/2024                                                     | centro    |       142 |        22 |      0 |         164 |    86.6
      2024 | 2416733-42  | REQ 801/2024                                                     | direita   |        82 |        74 |      2 |         158 |    51.9
      2024 | 2416733-42  | REQ 801/2024                                                     | esquerda  |       115 |         0 |      0 |         115 |   100.0
      2024 | 2416733-46  | REQ 801/2024                                                     | centro    |       154 |         0 |      0 |         154 |   100.0
      2024 | 2416733-46  | REQ 801/2024                                                     | direita   |       148 |         1 |      1 |         150 |    98.7
      2024 | 2416733-46  | REQ 801/2024                                                     | esquerda  |       100 |         9 |      0 |         109 |    91.7
      2024 | 2416756-23  | PRL 1 CCULT => PL 5105/2023                                      | centro    |         1 |         0 |      0 |           1 |   100.0
      2024 | 2416756-23  | PRL 1 CCULT => PL 5105/2023                                      | direita   |         3 |         0 |      0 |           3 |   100.0
      2024 | 2416756-23  | PRL 1 CCULT => PL 5105/2023                                      | esquerda  |         8 |         0 |      0 |           8 |   100.0
      2024 | 2416790-24  | PAR 1/2024 => MPV 1202/2023                                      | centro    |         7 |       112 |      0 |         119 |     5.9
      2024 | 2416790-24  | PAR 1/2024 => MPV 1202/2023                                      | direita   |         7 |       111 |      1 |         119 |     5.9
      2024 | 2416790-24  | PAR 1/2024 => MPV 1202/2023                                      | esquerda  |         3 |        81 |      0 |          84 |     3.6
      2024 | 2416804-43  | PRLP 1 => PL 2/2024                                              | centro    |       131 |        21 |      0 |         152 |    86.2
      2024 | 2416804-43  | PRLP 1 => PL 2/2024                                              | direita   |        73 |        75 |      1 |         149 |    49.0
      2024 | 2416804-43  | PRLP 1 => PL 2/2024                                              | esquerda  |       110 |         0 |      0 |         110 |   100.0
      2024 | 2416804-48  | PRLP 1 => PL 2/2024                                              | centro    |       133 |        25 |      0 |         158 |    84.2
      2024 | 2416804-48  | PRLP 1 => PL 2/2024                                              | direita   |        71 |        82 |      1 |         154 |    46.1
      2024 | 2416804-48  | PRLP 1 => PL 2/2024                                              | esquerda  |       101 |         0 |      0 |         101 |   100.0
      2024 | 2416804-51  | PRLP 1 => PL 2/2024                                              | centro    |       113 |        23 |      1 |         137 |    82.5
      2024 | 2416804-51  | PRLP 1 => PL 2/2024                                              | direita   |        71 |        73 |      1 |         145 |    49.0
      2024 | 2416804-51  | PRLP 1 => PL 2/2024                                              | esquerda  |       103 |         0 |      0 |         103 |   100.0
      2024 | 2416804-54  | PRLP 1 => PL 2/2024                                              | centro    |        47 |       114 |      0 |         161 |    29.2
      2024 | 2416804-54  | PRLP 1 => PL 2/2024                                              | direita   |        92 |        65 |      1 |         158 |    58.2
      2024 | 2416804-54  | PRLP 1 => PL 2/2024                                              | esquerda  |         3 |       108 |      0 |         111 |     2.7
      2024 | 2416826-49  | EMP 1 => PL 3/2024                                               | centro    |       132 |         7 |      0 |         139 |    95.0
      2024 | 2416826-49  | EMP 1 => PL 3/2024                                               | direita   |       148 |         7 |      1 |         156 |    94.9
      2024 | 2416826-49  | EMP 1 => PL 3/2024                                               | esquerda  |        98 |        11 |      0 |         109 |    89.9
      2024 | 2417025-29  | REQ 291/2024                                                     | centro    |        26 |       123 |      0 |         149 |    17.4
      2024 | 2417025-29  | REQ 291/2024                                                     | direita   |        70 |        72 |      2 |         144 |    48.6
      2024 | 2417025-29  | REQ 291/2024                                                     | esquerda  |         1 |        98 |      0 |          99 |     1.0
      2024 | 2417025-45  | REQ 291/2024                                                     | centro    |        44 |       116 |      0 |         160 |    27.5
      2024 | 2417025-45  | REQ 291/2024                                                     | direita   |        89 |        66 |      1 |         156 |    57.1
      2024 | 2417025-45  | REQ 291/2024                                                     | esquerda  |         6 |       108 |      0 |         114 |     5.3
      2024 | 2417025-50  | REQ 291/2024                                                     | centro    |        26 |       134 |      0 |         160 |    16.3
      2024 | 2417025-50  | REQ 291/2024                                                     | direita   |        85 |        65 |      1 |         151 |    56.3
      2024 | 2417025-50  | REQ 291/2024                                                     | esquerda  |         1 |       106 |      0 |         107 |     0.9
      2024 | 2417025-55  | REQ 291/2024                                                     | centro    |        43 |       112 |      0 |         155 |    27.7
      2024 | 2417025-55  | REQ 291/2024                                                     | direita   |        87 |        75 |      1 |         163 |    53.4
      2024 | 2417025-55  | REQ 291/2024                                                     | esquerda  |         0 |       116 |      0 |         116 |     0.0
      2024 | 2418020-7   | REQ 276/2024                                                     | centro    |       153 |         5 |      2 |         160 |    95.6
      2024 | 2418020-7   | REQ 276/2024                                                     | direita   |        89 |         1 |     75 |         165 |    53.9
      2024 | 2418020-7   | REQ 276/2024                                                     | esquerda  |       111 |         1 |      0 |         112 |    99.1
      2024 | 2418084-8   | (sem proposicao vinculada)                                       | centro    |       106 |        39 |      2 |         147 |    72.1
      2024 | 2418084-8   | (sem proposicao vinculada)                                       | direita   |        63 |        91 |      1 |         155 |    40.6
      2024 | 2418084-8   | (sem proposicao vinculada)                                       | esquerda  |        68 |        41 |      1 |         110 |    61.8
      2024 | 2418740-23  | PRL 1 CCJC => REC 2/2024                                         | centro    |         3 |        12 |      0 |          15 |    20.0
      2024 | 2418740-23  | PRL 1 CCJC => REC 2/2024                                         | direita   |         1 |        17 |      0 |          18 |     5.6
      2024 | 2418740-23  | PRL 1 CCJC => REC 2/2024                                         | esquerda  |        14 |         0 |      0 |          14 |   100.0
